gold_answers_json,prediction,exact_match,f1,correct_em,token_confidences_json,generated_token_ids_json,seq_conf_mean,seq_conf_min,seq_conf_logmean,generated_length
"[""star-shaped""]",around the edges of the cell,0,0.0,0,"[0.29068225622177124, 0.9982965588569641, 0.999423623085022, 0.9807151556015015, 0.9966030120849609, 0.9896600246429443, 0.5729151964187622, 0.559104859828949, 0.42667147517204285, 0.3516662120819092, 0.1833476722240448, 0.11080820113420486, 0.08488477021455765, 0.11409207433462143, 0.13475272059440613, 0.15002694725990295, 0.16286088526248932, 0.17378993332386017, 0.17668041586875916]","[300, 8, 9804, 13, 8, 2358, 1, 1, 2526, 2526, 2526, 2526, 300, 300, 300, 300, 300, 300, 300]",0.44510431548482493,0.08488477021455765,-1.1599628854309145,19
"[""half the cell""]",around the edges of the cell,0,0.3333333333333333,0,"[0.3902508020401001, 0.998580813407898, 0.9995332956314087, 0.9871264100074768, 0.9978700876235962, 0.9961804151535034, 0.6285810470581055, 0.5587000250816345, 0.33100590109825134, 0.21351264417171478, 0.12261519581079483, 0.11774423718452454, 0.12214823067188263, 0.16335290670394897, 0.19232627749443054, 0.2131185382604599, 0.2304946929216385, 0.2461250126361847, 0.2511192858219147]","[300, 8, 9804, 13, 8, 2358, 1, 1, 2526, 2526, 411, 411, 300, 300, 300, 300, 300, 300, 300]",0.46107293783049835,0.11774423718452454,-1.0661013847024519,19
"[""net""]","Spirogyra),",0,0.0,0,"[0.13236002624034882, 0.9991764426231384, 0.9999985694885254, 0.9998852014541626, 0.9999250173568726, 0.9996628761291504, 0.8624281883239746, 0.9645208716392517, 0.6065777540206909, 0.5590874552726746, 0.38242873549461365, 0.3021831214427948, 0.2504787743091583, 0.2197541445493698, 0.19714370369911194, 0.1828053742647171, 0.17253045737743378, 0.16679617762565613, 0.1570526659488678]","[2526, 23, 3822, 63, 52, 9, 201, 1, 1, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300]",0.5344629240663428,0.13236002624034882,-0.8983756153809782,19
"[""net (e.g., Oedogonium), a cup (e.g., Chlamydomonas), a ribbon-like spiral around the edges of the cell (e.g., Spirogyra), or slightly twisted bands at the cell edges""]","lens-shaped,",0,0.0,0,"[0.15382026135921478, 0.99944669008255, 0.9998793601989746, 0.9961451292037964, 0.619533360004425, 0.4771984815597534, 0.3963211476802826, 0.3392487168312073, 0.27492401003837585, 0.23633742332458496, 0.2173931747674942, 0.20378755033016205, 0.19671165943145752, 0.19065114855766296, 0.18490247428417206, 0.18011152744293213, 0.1761990338563919, 0.17126959562301636, 0.16829697787761688]","[6888, 18, 6489, 6, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.37800935381337214,0.15382026135921478,-1.2063297593168936,19
"[""Zygnema, or may follow the shape of half the cell in order Desmidiales""]","Zygnema,",0,0.16666666666666669,0,"[0.38105010986328125, 0.9998717308044434, 0.9999985694885254, 0.9999010562896729, 0.9999550580978394, 0.9973165392875671, 0.5747575759887695, 0.46446549892425537, 0.945052981376648, 0.9325833916664124, 0.8945049047470093, 0.8416761159896851, 0.7846871614456177, 0.7327686548233032, 0.6927456259727478, 0.6577447056770325, 0.6263267993927002, 0.5963485836982727, 0.564893901348114]","[1027, 63, 15141, 51, 9, 6, 1, 1, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213, 2213]",0.7729815244674683,0.38105010986328125,-0.2944195976813713,19
"[""Sirogonium""]","Spirogyra),",0,0.0,0,"[0.3334459960460663, 0.9988698363304138, 0.9999892711639404, 0.9998406171798706, 0.9999043941497803, 0.9996888637542725, 0.8224157691001892, 0.9054331183433533, 0.5391166806221008, 0.7689927220344543, 0.7923767566680908, 0.7858465909957886, 0.767219603061676, 0.7424126267433167, 0.7152417898178101, 0.6869491338729858, 0.6572824716567993, 0.6298054456710815, 0.5932755470275879]","[2526, 23, 3822, 63, 52, 9, 201, 1, 1, 29593, 29593, 29593, 29593, 29593, 29593, 29593, 29593, 29593, 29593]",0.775689854433662,0.3334459960460663,-0.2856097985158962,19
"[""half the cell""]","lens-shaped,",0,0.0,0,"[0.9606958627700806, 0.9990612864494324, 0.9991692304611206, 0.9961942434310913, 0.8592954277992249, 0.6082839965820312, 0.44153058528900146, 0.8305376768112183, 0.9076721668243408, 0.9234882593154907, 0.9291033148765564, 0.9328100681304932, 0.9350636005401611, 0.9373686909675598, 0.938530683517456, 0.9399958848953247, 0.9412186145782471, 0.94210284948349, 0.9423267841339111]","[6888, 18, 6489, 6, 1, 1, 6888, 6888, 6888, 6888, 6888, 6888, 6888, 6888, 6888, 6888, 6888, 6888, 6888]",0.8928657487819069,0.44153058528900146,-0.12915512839448026,19
"[""lipid monolayer""]",a lipid monolayer.,1,1.0,1,"[0.5250278115272522, 0.49458134174346924, 0.47673499584198, 0.9740712642669678, 0.9953441023826599, 0.9999912977218628, 0.9990612864494324, 0.9992944002151489, 0.951604425907135, 0.5429245829582214, 0.290610671043396, 0.3530854880809784, 0.38794222474098206, 0.41091644763946533, 0.4269483983516693, 0.4400961697101593, 0.44988712668418884, 0.4584615230560303, 0.4669143855571747]","[3, 9, 3, 19437, 7414, 18270, 5, 1, 1, 8422, 8422, 3, 3, 3, 3, 3, 3, 3, 3]",0.612815681256746,0.290610671043396,-0.5740686984539339,19
"[""lipids""]",lipid monolayer.,0,0.0,0,"[0.9415012001991272, 0.9336842894554138, 0.993158757686615, 0.9999974966049194, 0.9982379674911499, 0.9997920393943787, 0.9102836847305298, 0.6924816370010376, 0.8451480865478516, 0.8838819265365601, 0.899117112159729, 0.9071762561798096, 0.9130982160568237, 0.9176188111305237, 0.920854926109314, 0.9231981635093689, 0.9251720309257507, 0.9269046783447266, 0.9281012415885925]","[3, 19437, 7414, 18270, 5, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.9189162379816959,0.6924816370010376,-0.08748354858080105,19
"[""etioplasts""]","under oxidative stress,",0,0.0,0,"[0.5233878493309021, 0.9961775541305542, 0.9964554309844971, 0.999933123588562, 0.9993688464164734, 0.9958542585372925, 0.8224372267723083, 0.6438446640968323, 0.37494146823883057, 0.2581227719783783, 0.2295917570590973, 0.21795043349266052, 0.21364827454090118, 0.2093699872493744, 0.2045382559299469, 0.19897706806659698, 0.19362647831439972, 0.18727236986160278, 0.18132303655147552]","[365, 3, 6778, 1528, 2189, 6, 1, 1, 16, 16, 16, 16, 3, 3, 3, 3, 3, 16, 16]",0.49720109763898346,0.18132303655147552,-0.945201324705674,19
"[""monolayer""]",monolayer.,1,1.0,1,"[0.820607602596283, 0.994198203086853, 0.9978665709495544, 0.9996135830879211, 0.8723999261856079, 0.3249908983707428, 0.6148737072944641, 0.737387478351593, 0.7727100253105164, 0.7904648780822754, 0.798441469669342, 0.8043474555015564, 0.8069971799850464, 0.8087095022201538, 0.8097260594367981, 0.8108170032501221, 0.8121029138565063, 0.8137534260749817, 0.8138187527656555]","[7414, 18270, 5, 1, 1, 3, 7414, 7414, 7414, 7414, 7414, 7414, 7414, 7414, 7414, 7414, 7414, 7414, 7414]",0.8002014018987355,0.3249908983707428,-0.24531927558160072,19
"[""gerontoplast""]",gerontoplast.,1,1.0,1,"[0.7276561260223389, 0.9999730587005615, 0.9999369382858276, 0.9966115355491638, 0.9926993250846863, 0.9998313188552856, 0.9290717244148254, 0.6801217198371887, 0.38699910044670105, 0.33247998356819153, 0.4585796296596527, 0.5371299386024475, 0.5821780562400818, 0.6098336577415466, 0.6276842355728149, 0.642656683921814, 0.6547483801841736, 0.666123628616333, 0.6748311519622803]","[873, 4438, 32, 23918, 5, 1, 1, 8422, 8422, 873, 873, 873, 873, 873, 873, 873, 873, 873, 873]",0.7104813785929429,0.33247998356819153,-0.38979435279399194,19
"[""greater size variation""]",become more common,0,0.0,0,"[0.8578590154647827, 0.999664306640625, 0.9998373985290527, 0.647794246673584, 0.9337314367294312, 0.3140052556991577, 0.2999815046787262, 0.4828857481479645, 0.5757116675376892, 0.64365154504776, 0.6900681257247925, 0.7270472049713135, 0.7501342296600342, 0.7661950588226318, 0.7774254083633423, 0.7873588800430298, 0.7950209379196167, 0.8015136122703552, 0.8055040836334229]","[582, 72, 1017, 1, 1, 3, 582, 582, 582, 582, 582, 582, 582, 582, 582, 582, 582, 582, 582]",0.7187047192924901,0.2999815046787262,-0.37584105577369453,19
"[""etioplasts""]","plastoglobule(s)),",0,0.0,0,"[0.5736016631126404, 0.8729698061943054, 0.9977541565895081, 0.9998838901519775, 0.9996485710144043, 0.7744813561439514, 0.954835832118988, 0.9997867941856384, 0.998887836933136, 0.9785401821136475, 0.9965794682502747, 0.8156516551971436, 0.388052761554718, 0.4434415102005005, 0.44626978039741516, 0.4545127749443054, 0.4628619849681854, 0.4697403311729431, 0.4761345088481903]","[3, 23918, 32, 14063, 83, 15, 599, 7, 61, 201, 1, 1, 3, 3, 3, 3, 3, 3, 3]",0.7422965717943091,0.388052761554718,-0.3605001233900785,19
"[""chloroplast""]",Plastoglobuli,0,0.0,0,"[0.8837631940841675, 0.9997372031211853, 0.9991185069084167, 0.9998935461044312, 0.9991973042488098, 0.9960967898368835, 0.9260514974594116, 0.9387605786323547, 0.5507943034172058, 0.6787087321281433, 0.6225684285163879, 0.4821765124797821, 0.46666932106018066, 0.5576479434967041, 0.615767776966095, 0.6566455960273743, 0.6892777681350708, 0.7126387357711792, 0.7306942343711853]","[8422, 7, 235, 14063, 83, 23, 1, 1, 3, 3, 3, 3, 8422, 8422, 8422, 8422, 8422, 8422, 8422]",0.7634846301455247,0.46666932106018066,-0.3017455285746999,19
"[""etioplasts""]",Plastoglobuli,0,0.0,0,"[0.826310396194458, 0.9997276663780212, 0.9992282390594482, 0.9998832941055298, 0.9990992546081543, 0.994067907333374, 0.8866328597068787, 0.9263970851898193, 0.7452029585838318, 0.6871078610420227, 0.5796450972557068, 0.4475685954093933, 0.4147482216358185, 0.4997020363807678, 0.5573052167892456, 0.599385142326355, 0.6324260830879211, 0.6576734781265259, 0.6761865615844727]","[8422, 7, 235, 14063, 83, 23, 1, 1, 3, 3, 3, 3, 8422, 8422, 8422, 8422, 8422, 8422, 8422]",0.7435946291998813,0.4147482216358185,-0.3343708321646128,19
"[""proteins""]",Plastoglobuli,0,0.0,0,"[0.9261529445648193, 0.9998807907104492, 0.999554455280304, 0.9999589920043945, 0.9996604919433594, 0.9945472478866577, 0.9063675999641418, 0.8188850283622742, 0.6431347727775574, 0.6760767698287964, 0.5021665096282959, 0.4943827986717224, 0.6180518269538879, 0.6895175576210022, 0.7351845502853394, 0.7663228511810303, 0.7890427112579346, 0.8057628870010376, 0.8162171244621277]","[8422, 7, 235, 14063, 83, 23, 1, 1, 3, 3, 3, 8422, 8422, 8422, 8422, 8422, 8422, 8422, 8422]",0.7989930479150069,0.4943827986717224,-0.24684611575169024,19
"[""a few minutes""]",several hours.,0,0.0,0,"[0.8514604568481445, 0.9995167255401611, 0.9898154735565186, 0.999729573726654, 0.9128015637397766, 0.49828287959098816, 0.40065476298332214, 0.5851072072982788, 0.6730389595031738, 0.7187598347663879, 0.7461257576942444, 0.7660084962844849, 0.7797946333885193, 0.7890318036079407, 0.7958990335464478, 0.8015294075012207, 0.8065573573112488, 0.8117571473121643, 0.815013587474823]","[633, 716, 5, 1, 1, 441, 633, 633, 633, 633, 633, 633, 633, 633, 633, 633, 633, 633, 633]",0.7758360348249737,0.40065476298332214,-0.2767952728893176,19
"[""proplastids""]",becoming chloroplasts.,0,0.0,0,"[0.7635684609413147, 0.9981063604354858, 0.9999508857727051, 0.999599277973175, 0.99853515625, 0.9991278052330017, 0.9997962117195129, 0.9637243151664734, 0.4867549240589142, 0.4497790038585663, 0.4274199604988098, 0.3584669828414917, 0.3893839418888092, 0.47066745162010193, 0.5270563364028931, 0.5699516534805298, 0.6015359163284302, 0.622861385345459, 0.6421350240707397]","[2852, 19782, 32, 23918, 7, 5, 1, 1, 46, 3, 3, 3, 2852, 2852, 2852, 2852, 2852, 2852, 2852]",0.698337950204548,0.3584669828414917,-0.4226627380193278,19
"[""light""]",light,1,1.0,1,"[0.9291084408760071, 0.8210377097129822, 0.9934582114219666, 0.4418381452560425, 0.6894880533218384, 0.8164180517196655, 0.8629173636436462, 0.8837576508522034, 0.8936775326728821, 0.9015399217605591, 0.9059483408927917, 0.9097832441329956, 0.9124108552932739, 0.9141299724578857, 0.9154325127601624, 0.9168999195098877, 0.9179608225822449, 0.9188475608825684, 0.9197549223899841]","[659, 1, 1, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659]",0.8665478543231362,0.4418381452560425,-0.15576653377423258,19
"[""an etioplast stage""]",develop into an etioplast stage before becoming chloroplasts.,0,0.4444444444444445,0,"[0.16286201775074005, 0.9987427592277527, 0.9978316426277161, 0.9992107152938843, 0.9999434947967529, 0.9999697208404541, 0.9999738931655884, 0.999873161315918, 0.9997944235801697, 0.9980295300483704, 0.8385488390922546, 0.9999743700027466, 0.999541163444519, 0.9997804760932922, 0.9993430972099304, 0.9834437370300293, 0.9979986548423767, 0.9995834231376648, 0.9913512468338013]","[1344, 139, 46, 3, 15, 17, 23, 32, 23918, 1726, 274, 2852, 19782, 32, 23918, 7, 5, 1, 1]",0.9455682298070506,0.16286201775074005,-0.10667015642490356,19
"[""chlorophyll""]","chloroplast formation,",0,0.0,0,"[0.9321815967559814, 0.999848484992981, 0.9989859461784363, 0.9980775117874146, 0.9990639090538025, 0.9703330993652344, 0.7231082916259766, 0.37434983253479004, 0.6997091770172119, 0.8578025102615356, 0.899675726890564, 0.9140228033065796, 0.9207640290260315, 0.9244547486305237, 0.9263055324554443, 0.9275426864624023, 0.9285991191864014, 0.9294278621673584, 0.9296640753746033]","[19782, 32, 23918, 3239, 6, 1, 1, 19782, 19782, 19782, 19782, 19782, 19782, 19782, 19782, 19782, 19782, 19782, 19782]",0.8870482601617512,0.37434983253479004,-0.1394889623165065,19
"[""reorganize into stacks of thylakoids""]","reorganize into stacks of thylakoids,",1,1.0,1,"[0.10277613997459412, 0.47935593128204346, 0.9977285265922546, 0.998479425907135, 0.9874982237815857, 0.9991160035133362, 0.9999054670333862, 0.9875739216804504, 0.9980506896972656, 0.9997881054878235, 0.9999774694442749, 0.9998192191123962, 0.9999147653579712, 0.9999576807022095, 0.9961804151535034, 0.6600066423416138, 0.6673285365104675, 0.5722814798355103, 0.3393319845199585]","[3, 60, 17939, 15, 139, 9013, 7, 13, 3, 189, 63, 40, 1639, 19721, 6, 1, 1, 441, 441]",0.8307931909435674,0.10277613997459412,-0.28976699518565896,19
"[""chlorophyll""]",light,0,0.0,0,"[0.915368378162384, 0.9873510003089905, 0.9500769972801208, 0.7335999608039856, 0.3115888237953186, 0.5870890021324158, 0.7245599031448364, 0.7920817136764526, 0.8244126439094543, 0.846493124961853, 0.8596320748329163, 0.870386004447937, 0.877228319644928, 0.88216632604599, 0.8857994675636292, 0.8895440697669983, 0.8922118544578552, 0.8949927091598511, 0.8967257738113403]","[659, 1, 1, 12109, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659]",0.8221741130477503,0.3115888237953186,-0.2207668401267774,19
"[""begins to reorganize into stacks of thylakoids""]","form a lattice of tubes in their stroma, called a pro",0,0.125,0,"[0.8381925821304321, 0.9964068531990051, 0.9999004602432251, 0.9983963370323181, 0.9999247789382935, 0.9999626874923706, 0.9999396800994873, 0.9919182658195496, 0.9979508519172668, 0.8892139792442322, 0.9979935884475708, 0.9912406802177429, 0.9999948740005493, 0.9996036887168884, 0.9981638789176941, 0.5417775511741638, 0.9466348886489868, 0.9940733313560486, 0.9942963719367981]","[607, 3, 9, 50, 17, 1225, 15, 13, 17927, 16, 70, 3, 14900, 9, 6, 718, 3, 9, 813]",0.9566097541859275,0.5417775511741638,-0.05273784555759587,19
"[""inner membrane""]",prolamellar body.,0,0.0,0,"[0.6330600380897522, 0.9996922016143799, 0.9997912049293518, 0.9998952150344849, 0.9999626874923706, 0.997956395149231, 0.9914674758911133, 0.9998420476913452, 0.9344139695167542, 0.4429628849029541, 0.2781607508659363, 0.35627979040145874, 0.4656137526035309, 0.5216816067695618, 0.5558478832244873, 0.5798841118812561, 0.5972822904586792, 0.6108006834983826, 0.6197111010551453]","[813, 40, 265, 5303, 52, 643, 5, 1, 1, 46, 3, 813, 813, 813, 813, 813, 813, 813, 813]",0.7149634784773776,0.2781607508659363,-0.4050767255615201,19
"[""stacks""]",stacks,1,1.0,1,"[0.280913770198822, 0.9992528557777405, 0.5196842551231384, 0.9124273657798767, 0.13251206278800964, 0.11562684178352356, 0.12141937017440796, 0.12762372195720673, 0.13132689893245697, 0.13265514373779297, 0.1324361264705658, 0.13098493218421936, 0.12959057092666626, 0.1282072514295578, 0.1270001232624054, 0.12532439827919006, 0.12379635125398636, 0.13058218359947205, 0.13767319917678833]","[9013, 7, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 9013, 9013]",0.24415986435978035,0.11562684178352356,-1.7269639930116703,19
"[""invaginations""]",prolamellar body.,0,0.0,0,"[0.5069354772567749, 0.9997087121009827, 0.9996662139892578, 0.9999392032623291, 0.9999721050262451, 0.9973795413970947, 0.9955689311027527, 0.9998453855514526, 0.849101722240448, 0.6936849355697632, 0.5934176445007324, 0.5124539136886597, 0.4731597304344177, 0.46268823742866516, 0.47921034693717957, 0.48745590448379517, 0.4951157867908478, 0.5008741617202759, 0.505913496017456]","[813, 40, 265, 5303, 52, 643, 5, 1, 1, 3, 3, 3, 3, 813, 813, 813, 813, 813, 813]",0.71326797102627,0.46268823742866516,-0.3924194007237658,19
"[""light""]",light,1,1.0,1,"[0.8706234693527222, 0.9687473177909851, 0.9774304032325745, 0.18357618153095245, 0.23396502435207367, 0.47791826725006104, 0.6267392039299011, 0.7083070278167725, 0.7483103275299072, 0.775560200214386, 0.79203200340271, 0.8061932921409607, 0.8152366876602173, 0.8217326998710632, 0.8264789581298828, 0.8315140604972839, 0.835279107093811, 0.8393090963363647, 0.8415544629096985]","[659, 1, 1, 12109, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659]",0.7358161995285436,0.18357618153095245,-0.3782799902315547,19
"[""light""]",light,1,1.0,1,"[0.9490979313850403, 0.9886089563369751, 0.9673491716384888, 0.14225052297115326, 0.42979922890663147, 0.6683880090713501, 0.7863200902938843, 0.8448012471199036, 0.8724082112312317, 0.8916488885879517, 0.9028728604316711, 0.9119048118591309, 0.9177025556564331, 0.9217924475669861, 0.9247785806655884, 0.9277584552764893, 0.9299541711807251, 0.9320229291915894, 0.9335644841194153]","[659, 1, 1, 3, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659, 659]",0.8338433449205599,0.14225052297115326,-0.24638255996648595,19
"[""hydrogen ions""]",hydrogen ion gradient,0,0.4,0,"[0.8861094117164612, 0.8000608682632446, 0.9839149713516235, 0.9998144507408142, 0.8481316566467285, 0.9968715310096741, 0.9338393807411194, 0.8770283460617065, 0.7164838314056396, 0.561596155166626, 0.5125214457511902, 0.5973999500274658, 0.6544334888458252, 0.6957637071609497, 0.7251243591308594, 0.750600278377533, 0.7696887850761414, 0.7870314121246338, 0.8008204698562622]","[20913, 3, 23, 106, 26462, 1, 1, 21126, 21126, 21126, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913]",0.7840649736554999,0.5125214457511902,-0.26001344993515385,19
"[""a concentration gradient""]",ATP synthase.,0,0.0,0,"[0.9484976530075073, 0.999854564666748, 0.999531626701355, 0.9999243021011353, 0.9998070597648621, 0.9998741149902344, 0.9790267944335938, 0.999330997467041, 0.9643165469169617, 0.27290722727775574, 0.6553773880004883, 0.79952472448349, 0.8555627465248108, 0.8835406303405762, 0.8994957208633423, 0.9096812009811401, 0.9165831208229065, 0.9221451878547668, 0.926325798034668]","[3, 26758, 13353, 9, 7, 15, 5, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.8911214423807043,0.27290722727775574,-0.14642479645269976,19
"[""inside the thylakoid system""]","inside the thylakoid space,",0,0.6666666666666666,0,"[0.4978906512260437, 0.9972502589225769, 0.9983670115470886, 0.9986194372177124, 0.9999849796295166, 0.9997708201408386, 0.9998414516448975, 0.9999570846557617, 0.9998977184295654, 0.9999701976776123, 0.6861891150474548, 0.9613794684410095, 0.9929682612419128, 0.49265116453170776, 0.8714669942855835, 0.8901375532150269, 0.8813483119010925, 0.8620443344116211, 0.8398228883743286]","[1096, 8, 3, 189, 63, 40, 1639, 32, 23, 26, 628, 6, 1, 1, 1096, 1096, 1096, 1096, 1096]",0.8931346159232291,0.49265116453170776,-0.1335785437762139,19
"[""mitochondria""]","mitochondria,",1,1.0,1,"[0.9984297156333923, 0.9908374547958374, 0.999289870262146, 0.9590077996253967, 0.901343584060669, 0.97374027967453, 0.9896564483642578, 0.9941293001174927, 0.9956759810447693, 0.9964765906333923, 0.9969358444213867, 0.9972487092018127, 0.99744713306427, 0.9975927472114563, 0.997696578502655, 0.9977923631668091, 0.9978640675544739, 0.9979376792907715, 0.9979836940765381]","[28642, 6, 1, 1, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642, 28642]",0.988267675826424,0.901343584060669,-0.012078842591408546,19
"[""the thylakoid space""]","thylakoid space,",1,1.0,1,"[0.30928918719291687, 0.9879699945449829, 0.9999721050262451, 0.9996362924575806, 0.9998327493667603, 0.9998931884765625, 0.9998569488525391, 0.9999771118164062, 0.9610217809677124, 0.9282365441322327, 0.9985717535018921, 0.453696072101593, 0.844499409198761, 0.816778302192688, 0.7770953178405762, 0.7361483573913574, 0.6994470357894897, 0.6682669520378113, 0.6417482495307922]","[3, 189, 63, 40, 1639, 32, 23, 26, 628, 6, 1, 1, 1096, 1096, 1096, 1096, 1096, 1096, 1096]",0.8327335448641526,0.30928918719291687,-0.222442302806564,19
"[""stroma""]",in position to be used in the dark reactions.,0,0.0,0,"[0.30245116353034973, 0.4952681362628937, 0.9876790642738342, 0.9997460246086121, 0.9989659786224365, 0.9961938858032227, 0.9985754489898682, 0.9994332194328308, 0.9982455968856812, 0.9983990788459778, 0.999679684638977, 0.9781250953674316, 0.34723395109176636, 0.3299733102321625, 0.3152238428592682, 0.30697372555732727, 0.3030911087989807, 0.297924667596817, 0.296112596988678]","[16, 1102, 12, 36, 261, 16, 8, 2164, 14081, 5, 1, 1, 16, 16, 16, 16, 16, 16, 16]",0.6815418726519534,0.296112596988678,-0.5298629968013365,19
"[""the stroma""]",hydrogen ions,0,0.0,0,"[0.8986273407936096, 0.8014832139015198, 0.9975616931915283, 0.9577105641365051, 0.7201159000396729, 0.3355134129524231, 0.3687434494495392, 0.482757568359375, 0.6244943737983704, 0.7117339968681335, 0.7637545466423035, 0.7988479733467102, 0.8203083872795105, 0.8337668180465698, 0.8427882194519043, 0.850361168384552, 0.8561386466026306, 0.8609259724617004, 0.8647462129592896]","[20913, 3, 2865, 1, 1, 3, 3, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913, 20913]",0.7573883925613604,0.3355134129524231,-0.3151850950866743,19
"[""electrons' energy""]",hydrogen ion gradient,0,0.0,0,"[0.23829717934131622, 0.9417439699172974, 0.9990524649620056, 0.999695897102356, 0.99425208568573, 0.7410467267036438, 0.8093053102493286, 0.21464866399765015, 0.2580554485321045, 0.27937448024749756, 0.28676730394363403, 0.2870478928089142, 0.28625431656837463, 0.2846169173717499, 0.2821856439113617, 0.2806020975112915, 0.27892065048217773, 0.27727973461151123, 0.2752840220928192]","[20913, 3, 23, 106, 26462, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.4744437266337244,0.21464866399765015,-0.9248038793915543,19
"[""chromoplasts""]",Stromules,0,0.0,0,"[0.9924808740615845, 0.9999065399169922, 0.9998860359191895, 0.9966004490852356, 0.9901103377342224, 0.9900979399681091, 0.092552550137043, 0.16237422823905945, 0.6822727918624878, 0.8994907736778259, 0.9499183297157288, 0.9672643542289734, 0.9749451279640198, 0.9788177609443665, 0.9811874628067017, 0.9829931259155273, 0.9842372536659241, 0.985166609287262, 0.9858430027961731]","[10969, 83, 15, 7, 1, 1, 11, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969]",0.8734813446277067,0.092552550137043,-0.25946397484311384,19
"[""artifactual""]","artifactual,",1,1.0,1,"[0.989719033241272, 0.999937891960144, 0.9999842643737793, 0.9988394379615784, 0.9901581406593323, 0.4957515597343445, 0.6931172013282776, 0.8998746275901794, 0.952559769153595, 0.9676169157028198, 0.9744666814804077, 0.9782916307449341, 0.9804532527923584, 0.981905460357666, 0.9828640222549438, 0.9836902022361755, 0.9843019247055054, 0.9849067330360413, 0.9852175116539001]","[768, 99, 25481, 6, 1, 1, 768, 768, 768, 768, 768, 768, 768, 768, 768, 768, 768, 768, 768]",0.9380871716298556,0.4957515597343445,-0.07590458848540116,19
"[""branched and tangled with""]",branched and tangled,0,0.8571428571428571,0,"[0.38606998324394226, 0.9671875238418579, 0.9999420642852783, 0.9449939131736755, 0.9889577031135559, 0.9998769760131836, 0.9999277591705322, 0.9588065147399902, 0.8287225961685181, 0.2376834601163864, 0.16548894345760345, 0.14969754219055176, 0.18503788113594055, 0.21160662174224854, 0.22969941794872284, 0.244307279586792, 0.25621676445007324, 0.26704126596450806, 0.27560731768608093]","[3, 21016, 26, 11, 3, 17, 19834, 1, 1, 79, 79, 3, 3, 3, 3, 3, 3, 3, 3]",0.5419406067383917,0.14969754219055176,-0.8689036171137939,19
"[""some plant biologists""]",some plant biologists,1,1.0,1,"[0.47186121344566345, 0.9979446530342102, 0.9999613761901855, 0.9994831085205078, 0.9945980310440063, 0.6270678043365479, 0.2656845152378082, 0.444898396730423, 0.5792405009269714, 0.6137195229530334, 0.6079251766204834, 0.6023555397987366, 0.5948764085769653, 0.5848831534385681, 0.5742813348770142, 0.567445695400238, 0.5599002242088318, 0.5517797470092773, 0.5442200899124146]","[128, 1475, 2647, 17382, 1, 1, 3, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128, 128]",0.6411645522243098,0.2656845152378082,-0.4926324656230246,19
"[""stroma-containing tubule""]","a stromule, or stroma-containing tubule.",0,0.6666666666666666,0,"[0.7056246399879456, 0.8964080214500427, 0.9988162517547607, 0.9989043474197388, 0.9997612833976746, 0.9999099969863892, 0.9955894947052002, 0.8156223893165588, 0.9912415742874146, 0.9999071359634399, 0.9997536540031433, 0.99985671043396, 0.999984622001648, 0.9999576807022095, 0.9997841715812683, 0.9988744854927063, 0.9958998560905457, 0.999583899974823, 0.9923686385154724]","[3, 9, 3, 14900, 83, 15, 6, 42, 3, 14900, 9, 18, 6443, 6244, 83, 15, 5, 1, 1]",0.967781518634997,0.7056246399879456,-0.036406820255153,19
"[""amyloplasts""]",Stromules,0,0.0,0,"[0.99107426404953, 0.9999114274978638, 0.9998812675476074, 0.9968337416648865, 0.9899294972419739, 0.989051103591919, 0.6525003910064697, 0.48593324422836304, 0.5094308257102966, 0.822691798210144, 0.91233229637146, 0.9449267387390137, 0.9593575596809387, 0.9666630029678345, 0.9710921049118042, 0.9743810296058655, 0.9766621589660645, 0.9784933924674988, 0.9798938035964966]","[10969, 83, 15, 7, 1, 1, 29144, 29144, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969, 10969]",0.9000547183187384,0.48593324422836304,-0.12613088920039955,19
